40.003,10.022
40.01,10.064
40.019,10.122
40.031,10.196
40.045,10.283
40.06,10.38
40.077,10.485
40.095,10.597
40.113,10.714
40.132,10.834
40.135,10.976
40.124,11.137
40.1,11.312
40.064,11.498
40.019,11.693
39.965,11.894
39.904,12.098
39.838,12.303
39.767,12.506
39.692,12.707
39.616,12.902
39.538,13.091
39.42,13.28
39.268,13.468
39.086,13.652
38.879,13.831
38.651,14.004
38.408,14.169
38.152,14.327
37.888,14.475
37.62,14.614
37.35,14.742
37.081,14.861
36.815,14.969
36.556,15.066
36.305,15.153
36.064,15.23
35.822,15.323
35.582,15.428
35.346,15.545
35.116,15.67
34.894,15.801
34.68,15.938
34.477,16.076
34.286,16.216
34.107,16.355
33.934,16.521
33.769,16.71
33.612,16.917
33.465,17.138
33.328,17.37
33.201,17.609
33.084,17.852
32.978,18.097
32.883,18.341
32.798,18.581
32.724,18.815
32.659,19.043
32.604,19.261
32.539,19.493
32.467,19.735
32.388,19.985
32.304,20.238
32.216,20.492
32.126,20.743
32.034,20.991
31.942,21.233
31.851,21.466
31.761,21.69
31.657,21.912
31.541,22.13
31.415,22.342
31.281,22.547
31.142,22.743
31,22.93
30.856,23.106
30.712,23.271
30.55,23.428
30.373,23.577
30.186,23.716
29.989,23.846
29.788,23.966
29.583,24.076
29.378,24.175
29.175,24.265
28.975,24.344
28.78,24.413
28.565,24.485
28.336,24.557
28.095,24.629
27.846,24.7
27.592,24.77
27.337,24.839
27.082,24.905
26.832,24.968
26.587,25.028
26.349,25.085
26.121,25.138
25.878,25.203
25.626,25.279
25.366,25.363
25.103,25.455
24.84,25.552
24.579,25.652
24.323,25.755
24.073,25.86
23.831,25.964
23.6,26.067
23.38,26.169
23.136,26.265
22.873,26.354
22.594,26.438
22.305,26.514
22.009,26.585
21.71,26.648
21.412,26.705
21.116,26.755
20.827,26.799
20.545,26.837
20.274,26.869
20.014,26.895
19.75,26.928
19.485,26.967
19.221,27.012
18.96,27.061
18.706,27.113
18.46,27.167
18.223,27.224
17.997,27.281
17.768,27.34
17.537,27.402
17.308,27.464
17.083,27.526
16.862,27.588
16.649,27.649
16.402,27.724
16.127,27.812
15.829,27.911
15.514,28.018
15.186,28.131
14.85,28.249
14.511,28.37
14.172,28.493
13.836,28.616
13.506,28.738
13.186,28.857
12.877,28.974
12.581,29.086
12.301,29.194
12.019,29.322
11.741,29.467
11.467,29.626
11.201,29.796
10.944,29.975
10.698,30.159
10.465,30.346
10.244,30.534
10.038,30.722
9.8465,30.906
9.6705,31.086
9.5087,31.245
9.3627,31.399
9.2542,31.566
9.1835,31.746
9.1511,31.938
9.1572,32.141
9.2021,32.353
9.2862,32.574
9.4097,32.801
9.5729,33.034
9.7759,33.269
10.014,33.506
10.282,33.74
10.574,33.97
10.885,34.194
11.209,34.411
11.542,34.619
11.88,34.816
12.219,35.002
12.555,35.177
12.886,35.339
13.208,35.488
13.52,35.625
13.818,35.748
14.102,35.858
14.393,35.959
14.686,36.05
14.979,36.133
15.269,36.206
15.552,36.27
15.828,36.325
16.094,36.372
16.348,36.411
16.603,36.451
16.858,36.491
17.109,36.532
17.354,36.571
17.591,36.61
17.819,36.648
18.07,36.69
18.339,36.733
18.622,36.779
18.914,36.826
19.211,36.873
19.51,36.921
19.808,36.968
20.102,37.014
20.389,37.059
20.667,37.103
20.935,37.145
21.19,37.184
21.44,37.245
21.682,37.323
21.915,37.416
22.137,37.522
22.347,37.638
22.545,37.763
22.729,37.894
22.899,38.029
23.056,38.167
23.197,38.306
23.328,38.446
23.447,38.587
23.561,38.732
23.67,38.879
23.773,39.026
23.87,39.173
23.963,39.341
24.051,39.529
24.133,39.731
24.211,39.945
24.282,40.167
24.348,40.394
24.408,40.624
24.462,40.853
24.51,41.08
24.553,41.302
24.59,41.518
24.62,41.739
24.643,41.964
24.661,42.188
24.673,42.411
24.68,42.63
24.682,42.843
24.68,43.049
24.68,43.279
24.683,43.529
24.687,43.795
24.693,44.072
24.7,44.357
24.709,44.645
24.718,44.934
24.729,45.22
24.74,45.501
24.751,45.775
24.763,46.04
24.775,46.293
24.788,46.547
24.803,46.798
24.818,47.044
24.834,47.284
24.85,47.515
24.872,47.781
24.898,48.076
24.928,48.394
24.961,48.729
24.997,49.077
25.034,49.432
25.073,49.791
25.113,50.149
25.153,50.503
25.193,50.849
25.232,51.186
25.271,51.51
25.308,51.82
25.344,52.114
25.384,52.426
25.426,52.753
25.469,53.088
25.514,53.428
25.56,53.77
25.606,54.108
25.651,54.441
25.696,54.766
25.74,55.08
25.782,55.38
25.822,55.667
25.863,55.947
25.903,56.22
25.942,56.482
25.98,56.734
26.023,56.987
26.071,57.239
26.123,57.487
26.177,57.73
26.233,57.966
26.29,58.193
26.335,58.428
26.369,58.669
26.392,58.913
26.405,59.157
26.409,59.398
26.405,59.634
26.394,59.865
26.377,60.086
26.354,60.299
26.332,60.541
26.313,60.807
26.295,61.093
26.279,61.394
26.265,61.704
26.253,62.021
26.242,62.34
26.233,62.657
26.225,62.971
26.219,63.277
26.215,63.574
26.211,63.86
26.209,64.132
26.221,64.416
26.245,64.707
26.281,65.001
26.326,65.296
26.38,65.588
26.44,65.875
26.506,66.153
26.577,66.423
26.65,66.68
26.726,66.925
26.802,67.193
26.878,67.479
26.953,67.778
27.026,68.086
27.097,68.399
27.165,68.713
27.23,69.026
27.291,69.333
27.349,69.634
27.402,69.924
27.452,70.203
27.497,70.469
27.532,70.752
27.557,71.049
27.573,71.354
27.581,71.665
27.582,71.976
27.576,72.286
27.563,72.591
27.545,72.889
27.523,73.177
27.497,73.453
27.468,73.716
27.434,73.97
27.396,74.212
27.357,74.453
27.318,74.692
27.278,74.925
27.239,75.151
27.2,75.368
27.153,75.61
27.099,75.872
27.039,76.148
26.975,76.436
26.907,76.731
26.837,77.029
26.765,77.327
26.693,77.622
26.621,77.911
26.55,78.193
26.48,78.464
26.412,78.724
26.356,79.003
26.309,79.296
26.272,79.6
26.244,79.91
26.225,80.222
26.213,80.534
26.209,80.841
26.211,81.142
26.219,81.434
26.232,81.714
26.249,81.982
26.294,82.254
26.363,82.527
26.452,82.797
26.56,83.063
26.683,83.321
26.818,83.572
26.963,83.811
27.115,84.039
27.273,84.254
27.433,84.456
27.594,84.643
27.755,84.815
27.936,85.017
28.134,85.242
28.345,85.487
28.565,85.748
28.792,86.019
29.022,86.297
29.253,86.58
29.482,86.862
